movement,number,status,codeshareStatus,isCargo,airline,callSign,aircraft,flight_type,code
"{'airport': {'icao': 'SKYP', 'iata': 'EYP', 'name': 'El Yopal', 'timeZone': 'America/Bogota'}, 'scheduledTime': {'utc': '2025-02-20 22:10Z', 'local': '2025-02-20 17:10-05:00'}, 'revisedTime': {'utc': '2025-02-21 00:40Z', 'local': '2025-02-20 19:40-05:00'}, 'terminal': '2', 'gate': 'G4', 'quality': ['Basic', 'Live']}",VE 9026,Departed,IsOperator,False,"{'name': 'EasyFly', 'iata': 'VE', 'icao': 'EFY'}",,{'model': 'ATR 72'},departure,BOG
"{'airport': {'icao': 'SKRG', 'iata': 'MDE', 'name': 'Rionegro', 'timeZone': 'America/Bogota'}, 'scheduledTime': {'utc': '2025-02-21 00:20Z', 'local': '2025-02-20 19:20-05:00'}, 'revisedTime': {'utc': '2025-02-21 00:40Z', 'local': '2025-02-20 19:40-05:00'}, 'terminal': '2', 'gate': 'H3', 'quality': ['Basic', 'Live']}",JA 9999,Delayed,IsOperator,False,"{'name': 'JetSMART', 'iata': 'JA', 'icao': 'JAT'}",,,departure,BOG
"{'airport': {'icao': 'SKUC', 'iata': 'AUC', 'name': 'Arauca', 'timeZone': 'America/Bogota'}, 'scheduledTime': {'utc': '2025-02-20 22:55Z', 'local': '2025-02-20 17:55-05:00'}, 'revisedTime': {'utc': '2025-02-21 00:40Z', 'local': '2025-02-20 19:40-05:00'}, 'terminal': '2', 'gate': 'G5', 'quality': ['Basic', 'Live']}",VE 9172,Departed,IsOperator,False,"{'name': 'EasyFly', 'iata': 'VE', 'icao': 'EFY'}",,{'model': 'ATR 72'},departure,BOG
"{'airport': {'icao': 'SKUC', 'iata': 'AUC', 'name': 'Arauca', 'timeZone': 'America/Bogota'}, 'scheduledTime': {'utc': '2025-02-20 22:55Z', 'local': '2025-02-20 17:55-05:00'}, 'revisedTime': {'utc': '2025-02-21 00:40Z', 'local': '2025-02-20 19:40-05:00'}, 'terminal': '2', 'gate': 'G5', 'quality': ['Basic', 'Live']}",AV 2963,Departed,IsOperator,False,"{'name': 'Avianca', 'iata': 'AV', 'icao': 'AVA'}",,,departure,BOG
"{'airport': {'icao': 'SKNV', 'iata': 'NVA', 'name': 'Neiva', 'timeZone': 'America/Bogota'}, 'scheduledTime': {'utc': '2025-02-21 00:20Z', 'local': '2025-02-20 19:20-05:00'}, 'revisedTime': {'utc': '2025-02-21 00:40Z', 'local': '2025-02-20 19:40-05:00'}, 'terminal': '2', 'gate': 'G5', 'quality': ['Basic', 'Live']}",AV 2980,Departed,IsOperator,False,"{'name': 'Avianca', 'iata': 'AV', 'icao': 'AVA'}",,,departure,BOG
"{'airport': {'icao': 'SKNV', 'iata': 'NVA', 'name': 'Neiva', 'timeZone': 'America/Bogota'}, 'scheduledTime': {'utc': '2025-02-21 00:20Z', 'local': '2025-02-20 19:20-05:00'}, 'revisedTime': {'utc': '2025-02-21 00:40Z', 'local': '2025-02-20 19:40-05:00'}, 'terminal': '2', 'gate': 'G5', 'quality': ['Basic', 'Live']}",VE 9048,Departed,IsOperator,False,"{'name': 'EasyFly', 'iata': 'VE', 'icao': 'EFY'}",,{'model': 'ATR 72'},departure,BOG
"{'airport': {'icao': 'SKCC', 'iata': 'CUC', 'name': 'Cúcuta', 'timeZone': 'America/Bogota'}, 'scheduledTime': {'utc': '2025-02-21 00:42Z', 'local': '2025-02-20 19:42-05:00'}, 'revisedTime': {'utc': '2025-02-21 00:42Z', 'local': '2025-02-20 19:42-05:00'}, 'terminal': '1', 'gate': 'D6C', 'quality': ['Basic', 'Live']}",AV 9452,Departed,IsOperator,False,"{'name': 'Avianca', 'iata': 'AV', 'icao': 'AVA'}",,{'model': 'Airbus A320'},departure,BOG
"{'airport': {'icao': 'SKRG', 'iata': 'MDE', 'name': 'Rionegro', 'timeZone': 'America/Bogota'}, 'scheduledTime': {'utc': '2025-02-21 00:46Z', 'local': '2025-02-20 19:46-05:00'}, 'revisedTime': {'utc': '2025-02-21 00:46Z', 'local': '2025-02-20 19:46-05:00'}, 'terminal': '1', 'gate': 'C3', 'quality': ['Basic', 'Live']}",LA 4026,Departed,IsOperator,False,"{'name': 'LATAM', 'iata': 'LA', 'icao': 'LAN'}",,{'model': 'Airbus A320'},departure,BOG
"{'airport': {'icao': 'SKRG', 'iata': 'MDE', 'name': 'Rionegro', 'timeZone': 'America/Bogota'}, 'scheduledTime': {'utc': '2025-02-21 00:30Z', 'local': '2025-02-20 19:30-05:00'}, 'revisedTime': {'utc': '2025-02-21 00:50Z', 'local': '2025-02-20 19:50-05:00'}, 'terminal': '2', 'gate': 'G1', 'quality': ['Basic', 'Live']}",JA 7777,Boarding,IsOperator,False,"{'name': 'JetSMART', 'iata': 'JA', 'icao': 'JAT'}",,,departure,BOG
"{'airport': {'icao': 'SKRG', 'iata': 'MDE', 'name': 'Rionegro', 'timeZone': 'America/Bogota'}, 'scheduledTime': {'utc': '2025-02-21 00:52Z', 'local': '2025-02-20 19:52-05:00'}, 'revisedTime': {'utc': '2025-02-21 00:52Z', 'local': '2025-02-20 19:52-05:00'}, 'terminal': '1', 'gate': 'D14', 'quality': ['Basic', 'Live']}",AV 9312,Departed,IsOperator,False,"{'name': 'Avianca', 'iata': 'AV', 'icao': 'AVA'}",,{'model': 'Airbus A320'},departure,BOG
"{'airport': {'icao': 'SKSM', 'iata': 'SMR', 'name': 'Santa Marta', 'timeZone': 'America/Bogota'}, 'scheduledTime': {'utc': '2025-02-21 01:06Z', 'local': '2025-02-20 20:06-05:00'}, 'revisedTime': {'utc': '2025-02-21 00:56Z', 'local': '2025-02-20 19:56-05:00'}, 'terminal': '1', 'gate': 'D12', 'quality': ['Basic', 'Live']}",AV 9262,Departed,IsOperator,False,"{'name': 'Avianca', 'iata': 'AV', 'icao': 'AVA'}",,{'model': 'Airbus A320'},departure,BOG
"{'airport': {'icao': 'SKSM', 'iata': 'SMR', 'name': 'Santa Marta', 'timeZone': 'America/Bogota'}, 'scheduledTime': {'utc': '2025-02-21 01:06Z', 'local': '2025-02-20 20:06-05:00'}, 'revisedTime': {'utc': '2025-02-21 00:56Z', 'local': '2025-02-20 19:56-05:00'}, 'terminal': '1', 'gate': 'D12', 'quality': ['Basic', 'Live']}",G3 6603,Departed,IsOperator,False,"{'name': 'Gol', 'iata': 'G3', 'icao': 'GLO'}",,,departure,BOG
"{'airport': {'icao': 'SKMR', 'iata': 'MTR', 'name': 'Montería', 'timeZone': 'America/Bogota'}, 'scheduledTime': {'utc': '2025-02-21 01:00Z', 'local': '2025-02-20 20:00-05:00'}, 'revisedTime': {'utc': '2025-02-21 01:00Z', 'local': '2025-02-20 20:00-05:00'}, 'terminal': '1', 'gate': 'C2', 'quality': ['Basic', 'Live']}",LA 4204,Departed,IsOperator,False,"{'name': 'LATAM', 'iata': 'LA', 'icao': 'LAN'}",,{'model': 'Airbus A320'},departure,BOG
"{'airport': {'icao': 'SKMR', 'iata': 'MTR', 'name': 'Montería', 'timeZone': 'America/Bogota'}, 'scheduledTime': {'utc': '2025-02-21 01:00Z', 'local': '2025-02-20 20:00-05:00'}, 'revisedTime': {'utc': '2025-02-21 01:00Z', 'local': '2025-02-20 20:00-05:00'}, 'terminal': '1', 'gate': 'C2', 'quality': ['Basic', 'Live']}",LA 4204,Departed,IsOperator,False,"{'name': 'LATAM', 'iata': 'LA', 'icao': 'LAN'}",,{'model': 'Airbus A320'},departure,BOG
"{'airport': {'icao': 'SKCG', 'iata': 'CTG', 'name': 'Cartagena de Indias', 'timeZone': 'America/Bogota'}, 'scheduledTime': {'utc': '2025-02-21 01:00Z', 'local': '2025-02-20 20:00-05:00'}, 'revisedTime': {'utc': '2025-02-21 01:00Z', 'local': '2025-02-20 20:00-05:00'}, 'terminal': '1', 'gate': 'C4E', 'quality': ['Basic', 'Live']}",LA 4108,Departed,IsOperator,False,"{'name': 'LATAM', 'iata': 'LA', 'icao': 'LAN'}",,{'model': 'Airbus A320'},departure,BOG
"{'airport': {'icao': 'SKCG', 'iata': 'CTG', 'name': 'Cartagena de Indias', 'timeZone': 'America/Bogota'}, 'scheduledTime': {'utc': '2025-02-21 01:00Z', 'local': '2025-02-20 20:00-05:00'}, 'revisedTime': {'utc': '2025-02-21 01:00Z', 'local': '2025-02-20 20:00-05:00'}, 'terminal': '1', 'gate': 'C4E', 'quality': ['Basic', 'Live']}",LA 4108,Departed,IsOperator,False,"{'name': 'LATAM', 'iata': 'LA', 'icao': 'LAN'}",,{'model': 'Airbus A320'},departure,BOG
"{'airport': {'icao': 'SKVP', 'iata': 'VUP', 'name': 'Valledupar', 'timeZone': 'America/Bogota'}, 'scheduledTime': {'utc': '2025-02-21 01:10Z', 'local': '2025-02-20 20:10-05:00'}, 'revisedTime': {'utc': '2025-02-21 01:05Z', 'local': '2025-02-20 20:05-05:00'}, 'terminal': '1', 'gate': 'D2', 'quality': ['Basic', 'Live']}",AV 8580,Departed,IsOperator,False,"{'name': 'Avianca', 'iata': 'AV', 'icao': 'AVA'}",,{'model': 'Airbus A320'},departure,BOG
"{'airport': {'icao': 'SKCL', 'iata': 'CLO', 'name': 'Santiago de Cali', 'timeZone': 'America/Bogota'}, 'scheduledTime': {'utc': '2025-02-21 01:14Z', 'local': '2025-02-20 20:14-05:00'}, 'revisedTime': {'utc': '2025-02-21 01:14Z', 'local': '2025-02-20 20:14-05:00'}, 'terminal': '1', 'gate': 'D15B', 'quality': ['Basic', 'Live']}",AV 9221,Departed,IsOperator,False,"{'name': 'Avianca', 'iata': 'AV', 'icao': 'AVA'}",,{'model': 'Airbus A320 NEO'},departure,BOG
"{'airport': {'icao': 'SKPE', 'iata': 'PEI', 'name': 'Pereira', 'timeZone': 'America/Bogota'}, 'scheduledTime': {'utc': '2025-02-21 01:30Z', 'local': '2025-02-20 20:30-05:00'}, 'revisedTime': {'utc': '2025-02-21 01:30Z', 'local': '2025-02-20 20:30-05:00'}, 'terminal': '1', 'gate': 'C1', 'quality': ['Basic', 'Live']}",LA 4222,Departed,IsOperator,False,"{'name': 'LATAM', 'iata': 'LA', 'icao': 'LAN'}",,{'model': 'Airbus A320'},departure,BOG
"{'airport': {'icao': 'SKBQ', 'iata': 'BAQ', 'name': 'Barranquilla', 'timeZone': 'America/Bogota'}, 'scheduledTime': {'utc': '2025-02-21 01:30Z', 'local': '2025-02-20 20:30-05:00'}, 'revisedTime': {'utc': '2025-02-21 01:30Z', 'local': '2025-02-20 20:30-05:00'}, 'terminal': '1', 'gate': 'D5', 'quality': ['Basic', 'Live']}",AV 8446,Departed,IsOperator,False,"{'name': 'Avianca', 'iata': 'AV', 'icao': 'AVA'}",,{'model': 'Airbus A320'},departure,BOG
"{'airport': {'icao': 'SKMR', 'iata': 'MTR', 'name': 'Montería', 'timeZone': 'America/Bogota'}, 'scheduledTime': {'utc': '2025-02-21 01:27Z', 'local': '2025-02-20 20:27-05:00'}, 'revisedTime': {'utc': '2025-02-21 01:40Z', 'local': '2025-02-20 20:40-05:00'}, 'terminal': '1', 'gate': 'D15A', 'quality': ['Basic', 'Live']}",IB 7829,Departed,IsOperator,False,"{'name': 'Iberia', 'iata': 'IB', 'icao': 'IBE'}",,,departure,BOG
"{'airport': {'icao': 'SKMR', 'iata': 'MTR', 'name': 'Montería', 'timeZone': 'America/Bogota'}, 'scheduledTime': {'utc': '2025-02-21 01:27Z', 'local': '2025-02-20 20:27-05:00'}, 'revisedTime': {'utc': '2025-02-21 01:40Z', 'local': '2025-02-20 20:40-05:00'}, 'terminal': '1', 'gate': 'D15A', 'quality': ['Basic', 'Live']}",AV 8532,Departed,IsOperator,False,"{'name': 'Avianca', 'iata': 'AV', 'icao': 'AVA'}",,{'model': 'Airbus A320'},departure,BOG
"{'airport': {'icao': 'SEGU', 'iata': 'GYE', 'name': 'Guayaquil', 'timeZone': 'America/Guayaquil'}, 'scheduledTime': {'utc': '2025-02-21 01:40Z', 'local': '2025-02-20 20:40-05:00'}, 'revisedTime': {'utc': '2025-02-21 01:40Z', 'local': '2025-02-20 20:40-05:00'}, 'terminal': '1', 'gate': 'A13', 'quality': ['Basic', 'Live']}",AV 8371,Departed,IsOperator,False,"{'name': 'Avianca', 'iata': 'AV', 'icao': 'AVA'}",,{'model': 'Airbus A320'},departure,BOG
"{'airport': {'icao': 'SEQM', 'iata': 'UIO', 'name': 'Quito', 'timeZone': 'America/Guayaquil'}, 'scheduledTime': {'utc': '2025-02-21 01:40Z', 'local': '2025-02-20 20:40-05:00'}, 'revisedTime': {'utc': '2025-02-21 01:40Z', 'local': '2025-02-20 20:40-05:00'}, 'terminal': '1', 'gate': 'A8', 'quality': ['Basic', 'Live']}",AV 125,Departed,IsOperator,False,"{'name': 'Avianca', 'iata': 'AV', 'icao': 'AVA'}",AVA125,"{'reg': 'N481AV', 'modeS': 'A5EC64', 'model': 'Airbus A320'}",departure,BOG
"{'airport': {'icao': 'SKRG', 'iata': 'MDE', 'name': 'Rionegro', 'timeZone': 'America/Bogota'}, 'scheduledTime': {'utc': '2025-02-21 01:20Z', 'local': '2025-02-20 20:20-05:00'}, 'revisedTime': {'utc': '2025-02-21 01:43Z', 'local': '2025-02-20 20:43-05:00'}, 'terminal': '1', 'gate': 'D10', 'quality': ['Basic', 'Live']}",AV 9356,Departed,IsOperator,False,"{'name': 'Avianca', 'iata': 'AV', 'icao': 'AVA'}",,{'model': 'Airbus A320'},departure,BOG
"{'airport': {'icao': 'SKCC', 'iata': 'CUC', 'name': 'Cúcuta', 'timeZone': 'America/Bogota'}, 'scheduledTime': {'utc': '2025-02-21 01:23Z', 'local': '2025-02-20 20:23-05:00'}, 'revisedTime': {'utc': '2025-02-21 01:49Z', 'local': '2025-02-20 20:49-05:00'}, 'terminal': '1', 'gate': 'D8', 'quality': ['Basic', 'Live']}",AV 5232,Departed,IsOperator,False,"{'name': 'Avianca', 'iata': 'AV', 'icao': 'AVA'}",,{'model': 'Airbus A320'},departure,BOG
"{'airport': {'icao': 'SKRG', 'iata': 'MDE', 'name': 'Rionegro', 'timeZone': 'America/Bogota'}, 'scheduledTime': {'utc': '2025-02-21 01:59Z', 'local': '2025-02-20 20:59-05:00'}, 'revisedTime': {'utc': '2025-02-21 01:49Z', 'local': '2025-02-20 20:49-05:00'}, 'terminal': '1', 'gate': 'D11', 'quality': ['Basic', 'Live']}",AV 9250,Departed,IsOperator,False,"{'name': 'Avianca', 'iata': 'AV', 'icao': 'AVA'}",,{'model': 'Airbus A320'},departure,BOG
"{'airport': {'icao': 'SKCL', 'iata': 'CLO', 'name': 'Santiago de Cali', 'timeZone': 'America/Bogota'}, 'scheduledTime': {'utc': '2025-02-21 01:55Z', 'local': '2025-02-20 20:55-05:00'}, 'revisedTime': {'utc': '2025-02-21 01:50Z', 'local': '2025-02-20 20:50-05:00'}, 'terminal': '1', 'gate': 'D1', 'quality': ['Basic', 'Live']}",AV 9533,Departed,IsOperator,False,"{'name': 'Avianca', 'iata': 'AV', 'icao': 'AVA'}",,{'model': 'Airbus A320'},departure,BOG
"{'airport': {'icao': 'SKBG', 'iata': 'BGA', 'name': 'Bucaramanga', 'timeZone': 'America/Bogota'}, 'scheduledTime': {'utc': '2025-02-21 00:55Z', 'local': '2025-02-20 19:55-05:00'}, 'revisedTime': {'utc': '2025-02-21 01:50Z', 'local': '2025-02-20 20:50-05:00'}, 'terminal': '1', 'gate': 'D6D', 'quality': ['Basic', 'Live']}",AV 4800,Departed,IsOperator,False,"{'name': 'Avianca', 'iata': 'AV', 'icao': 'AVA'}",,{'model': 'ATR 72'},departure,BOG
"{'airport': {'icao': 'EVRA', 'iata': 'RIX', 'name': 'Riga', 'timeZone': 'Europe/Riga'}, 'scheduledTime': {'utc': '2025-02-21 01:55Z', 'local': '2025-02-20 20:55-05:00'}, 'revisedTime': {'utc': '2025-02-21 01:50Z', 'local': '2025-02-20 20:50-05:00'}, 'terminal': '1', 'gate': 'D1', 'quality': ['Basic', 'Live']}",IB 7854,Departed,IsOperator,False,"{'name': 'Iberia', 'iata': 'IB', 'icao': 'IBE'}",,{'model': 'Airbus A220-300'},departure,BOG
"{'airport': {'icao': 'SKCC', 'iata': 'CUC', 'name': 'Cúcuta', 'timeZone': 'America/Bogota'}, 'scheduledTime': {'utc': '2025-02-21 01:50Z', 'local': '2025-02-20 20:50-05:00'}, 'revisedTime': {'utc': '2025-02-21 01:50Z', 'local': '2025-02-20 20:50-05:00'}, 'terminal': '1', 'gate': 'C6', 'quality': ['Basic', 'Live']}",LA 4192,Departed,IsOperator,False,"{'name': 'LATAM', 'iata': 'LA', 'icao': 'LAN'}",,{'model': 'Airbus A320'},departure,BOG
"{'airport': {'icao': 'SKCC', 'iata': 'CUC', 'name': 'Cúcuta', 'timeZone': 'America/Bogota'}, 'scheduledTime': {'utc': '2025-02-21 01:48Z', 'local': '2025-02-20 20:48-05:00'}, 'revisedTime': {'utc': '2025-02-21 01:53Z', 'local': '2025-02-20 20:53-05:00'}, 'terminal': '1', 'gate': 'D4', 'quality': ['Basic', 'Live']}",AV 9484,Departed,IsOperator,False,"{'name': 'Avianca', 'iata': 'AV', 'icao': 'AVA'}",,{'model': 'Airbus A320'},departure,BOG
"{'airport': {'icao': 'SKCL', 'iata': 'CLO', 'name': 'Santiago de Cali', 'timeZone': 'America/Bogota'}, 'scheduledTime': {'utc': '2025-02-21 02:00Z', 'local': '2025-02-20 21:00-05:00'}, 'revisedTime': {'utc': '2025-02-21 02:00Z', 'local': '2025-02-20 21:00-05:00'}, 'terminal': '1', 'gate': 'C2', 'quality': ['Basic', 'Live']}",LA 4077,Departed,IsOperator,False,"{'name': 'LATAM', 'iata': 'LA', 'icao': 'LAN'}",,{'model': 'Airbus A320'},departure,BOG
"{'airport': {'icao': 'SKPE', 'iata': 'PEI', 'name': 'Pereira', 'timeZone': 'America/Bogota'}, 'scheduledTime': {'utc': '2025-02-21 01:42Z', 'local': '2025-02-20 20:42-05:00'}, 'revisedTime': {'utc': '2025-02-21 02:01Z', 'local': '2025-02-20 21:01-05:00'}, 'terminal': '1', 'gate': 'D3', 'quality': ['Basic', 'Live']}",AV 5201,Departed,IsOperator,False,"{'name': 'Avianca', 'iata': 'AV', 'icao': 'AVA'}",,{'model': 'Airbus A320'},departure,BOG
"{'airport': {'icao': 'SLVR', 'iata': 'VVI', 'name': 'Santa Cruz de la Sierra', 'timeZone': 'America/La_Paz'}, 'scheduledTime': {'utc': '2025-02-21 01:55Z', 'local': '2025-02-20 20:55-05:00'}, 'revisedTime': {'utc': '2025-02-21 02:04Z', 'local': '2025-02-20 21:04-05:00'}, 'terminal': '1', 'gate': 'A5', 'quality': ['Basic', 'Live']}",AV 8382,Departed,IsOperator,False,"{'name': 'Avianca', 'iata': 'AV', 'icao': 'AVA'}",,{'model': 'Airbus A320'},departure,BOG
"{'airport': {'icao': 'SLVR', 'iata': 'VVI', 'name': 'Santa Cruz de la Sierra', 'timeZone': 'America/La_Paz'}, 'scheduledTime': {'utc': '2025-02-21 01:55Z', 'local': '2025-02-20 20:55-05:00'}, 'revisedTime': {'utc': '2025-02-21 02:04Z', 'local': '2025-02-20 21:04-05:00'}, 'terminal': '1', 'gate': 'A5', 'quality': ['Basic', 'Live']}",IB 7895,Departed,IsOperator,False,"{'name': 'Iberia', 'iata': 'IB', 'icao': 'IBE'}",,,departure,BOG
"{'airport': {'icao': 'SKRG', 'iata': 'MDE', 'name': 'Rionegro', 'timeZone': 'America/Bogota'}, 'scheduledTime': {'utc': '2025-02-21 01:52Z', 'local': '2025-02-20 20:52-05:00'}, 'revisedTime': {'utc': '2025-02-21 02:05Z', 'local': '2025-02-20 21:05-05:00'}, 'terminal': '2', 'gate': 'H3', 'quality': ['Basic', 'Live']}",JA 5124,Departed,IsOperator,False,"{'name': 'JetSMART', 'iata': 'JA', 'icao': 'JAT'}",,{'model': 'Airbus A320'},departure,BOG
"{'airport': {'icao': 'KMIA', 'iata': 'MIA', 'name': 'Miami', 'timeZone': 'America/New_York'}, 'scheduledTime': {'utc': '2025-02-21 02:08Z', 'local': '2025-02-20 21:08-05:00'}, 'revisedTime': {'utc': '2025-02-21 02:10Z', 'local': '2025-02-20 21:10-05:00'}, 'terminal': '2', 'quality': ['Basic', 'Live']}",MP 6142,Departed,IsOperator,True,"{'name': 'Martinair', 'iata': 'MP', 'icao': 'MPH'}",MPH6142,"{'reg': 'PH-MPS', 'modeS': '4844EF', 'model': 'Boeing 747-400'}",departure,BOG
"{'airport': {'icao': 'SKAR', 'iata': 'AXM', 'name': 'Armenia', 'timeZone': 'America/Bogota'}, 'scheduledTime': {'utc': '2025-02-21 02:10Z', 'local': '2025-02-20 21:10-05:00'}, 'revisedTime': {'utc': '2025-02-21 02:10Z', 'local': '2025-02-20 21:10-05:00'}, 'terminal': '1', 'gate': 'D6F', 'quality': ['Basic', 'Live']}",AV 5213,Departed,IsOperator,False,"{'name': 'Avianca', 'iata': 'AV', 'icao': 'AVA'}",,{'model': 'ATR 72'},departure,BOG
"{'airport': {'icao': 'SKRG', 'iata': 'MDE', 'name': 'Rionegro', 'timeZone': 'America/Bogota'}, 'scheduledTime': {'utc': '2025-02-21 02:14Z', 'local': '2025-02-20 21:14-05:00'}, 'revisedTime': {'utc': '2025-02-21 02:14Z', 'local': '2025-02-20 21:14-05:00'}, 'terminal': '1', 'gate': 'C3', 'quality': ['Basic', 'Live']}",LA 4028,Departed,IsOperator,False,"{'name': 'LATAM', 'iata': 'LA', 'icao': 'LAN'}",,{'model': 'Airbus A320'},departure,BOG
"{'airport': {'icao': 'SKRG', 'iata': 'MDE', 'name': 'Rionegro', 'timeZone': 'America/Bogota'}, 'scheduledTime': {'utc': '2025-02-21 01:42Z', 'local': '2025-02-20 20:42-05:00'}, 'revisedTime': {'utc': '2025-02-21 02:17Z', 'local': '2025-02-20 21:17-05:00'}, 'terminal': '1', 'gate': 'D15C', 'quality': ['Basic', 'Live']}",AV 9268,Departed,IsOperator,False,"{'name': 'Avianca', 'iata': 'AV', 'icao': 'AVA'}",,{'model': 'Airbus A320'},departure,BOG
"{'airport': {'icao': 'SKRG', 'iata': 'MDE', 'name': 'Rionegro', 'timeZone': 'America/Bogota'}, 'scheduledTime': {'utc': '2025-02-21 01:42Z', 'local': '2025-02-20 20:42-05:00'}, 'revisedTime': {'utc': '2025-02-21 02:17Z', 'local': '2025-02-20 21:17-05:00'}, 'terminal': '1', 'gate': 'D15C', 'quality': ['Basic', 'Live']}",G3 6624,Departed,IsOperator,False,"{'name': 'Gol', 'iata': 'G3', 'icao': 'GLO'}",,,departure,BOG
"{'airport': {'icao': 'SKCG', 'iata': 'CTG', 'name': 'Cartagena de Indias', 'timeZone': 'America/Bogota'}, 'scheduledTime': {'utc': '2025-02-21 02:20Z', 'local': '2025-02-20 21:20-05:00'}, 'revisedTime': {'utc': '2025-02-21 02:20Z', 'local': '2025-02-20 21:20-05:00'}, 'terminal': '1', 'gate': 'B2', 'quality': ['Basic', 'Live']}",PU 231,Departed,IsOperator,False,"{'name': 'Plus Ultra', 'iata': 'PU', 'icao': 'PUE'}",,{'model': 'Airbus A330'},departure,BOG
"{'airport': {'icao': 'SKCG', 'iata': 'CTG', 'name': 'Cartagena de Indias', 'timeZone': 'America/Bogota'}, 'scheduledTime': {'utc': '2025-02-21 02:20Z', 'local': '2025-02-20 21:20-05:00'}, 'revisedTime': {'utc': '2025-02-21 02:20Z', 'local': '2025-02-20 21:20-05:00'}, 'terminal': '1', 'gate': 'C1', 'quality': ['Basic', 'Live']}",LA 4112,Departed,IsOperator,False,"{'name': 'LATAM', 'iata': 'LA', 'icao': 'LAN'}",,{'model': 'Airbus A320'},departure,BOG
"{'airport': {'icao': 'SBGR', 'iata': 'GRU', 'name': 'São Paulo', 'timeZone': 'America/Sao_Paulo'}, 'scheduledTime': {'utc': '2025-02-21 02:20Z', 'local': '2025-02-20 21:20-05:00'}, 'revisedTime': {'utc': '2025-02-21 02:20Z', 'local': '2025-02-20 21:20-05:00'}, 'terminal': '1', 'gate': 'A12', 'quality': ['Basic', 'Live']}",LA 4903,Departed,IsOperator,False,"{'name': 'LATAM', 'iata': 'LA', 'icao': 'LAN'}",,{'model': 'Airbus A320'},departure,BOG
"{'airport': {'icao': 'SKCL', 'iata': 'CLO', 'name': 'Santiago de Cali', 'timeZone': 'America/Bogota'}, 'scheduledTime': {'utc': '2025-02-21 02:23Z', 'local': '2025-02-20 21:23-05:00'}, 'revisedTime': {'utc': '2025-02-21 02:23Z', 'local': '2025-02-20 21:23-05:00'}, 'terminal': '1', 'gate': 'D13', 'quality': ['Basic', 'Live']}",AV 9215,Departed,IsOperator,False,"{'name': 'Avianca', 'iata': 'AV', 'icao': 'AVA'}",,{'model': 'Airbus A320'},departure,BOG
"{'airport': {'icao': 'SKCL', 'iata': 'CLO', 'name': 'Santiago de Cali', 'timeZone': 'America/Bogota'}, 'scheduledTime': {'utc': '2025-02-21 02:23Z', 'local': '2025-02-20 21:23-05:00'}, 'revisedTime': {'utc': '2025-02-21 02:23Z', 'local': '2025-02-20 21:23-05:00'}, 'terminal': '1', 'gate': 'D13', 'quality': ['Basic', 'Live']}",IB 7870,Departed,IsOperator,False,"{'name': 'Iberia', 'iata': 'IB', 'icao': 'IBE'}",,,departure,BOG
"{'airport': {'icao': 'SKBG', 'iata': 'BGA', 'name': 'Bucaramanga', 'timeZone': 'America/Bogota'}, 'scheduledTime': {'utc': '2025-02-21 02:24Z', 'local': '2025-02-20 21:24-05:00'}, 'revisedTime': {'utc': '2025-02-21 02:24Z', 'local': '2025-02-20 21:24-05:00'}, 'terminal': '1', 'gate': 'D15B', 'quality': ['Basic', 'Live']}",AV 9480,Departed,IsOperator,False,"{'name': 'Avianca', 'iata': 'AV', 'icao': 'AVA'}",,{'model': 'Airbus A319'},departure,BOG
"{'airport': {'icao': 'SUMU', 'iata': 'MVD', 'name': 'Montevideo', 'timeZone': 'America/Montevideo'}, 'scheduledTime': {'utc': '2025-02-21 02:25Z', 'local': '2025-02-20 21:25-05:00'}, 'revisedTime': {'utc': '2025-02-21 02:25Z', 'local': '2025-02-20 21:25-05:00'}, 'terminal': '1', 'gate': 'B3', 'quality': ['Basic', 'Live']}",AV 109,Departed,IsOperator,False,"{'name': 'Avianca', 'iata': 'AV', 'icao': 'AVA'}",AVA109,"{'reg': 'N765AV', 'modeS': 'AA542F', 'model': 'Airbus A320 NEO'}",departure,BOG
"{'airport': {'icao': 'SAEZ', 'iata': 'EZE', 'name': 'Buenos Aires', 'timeZone': 'America/Argentina/Buenos_Aires'}, 'scheduledTime': {'utc': '2025-02-21 02:25Z', 'local': '2025-02-20 21:25-05:00'}, 'revisedTime': {'utc': '2025-02-21 02:25Z', 'local': '2025-02-20 21:25-05:00'}, 'terminal': '1', 'gate': 'A14', 'quality': ['Basic', 'Live']}",AV 87,Departed,IsOperator,False,"{'name': 'Avianca', 'iata': 'AV', 'icao': 'AVA'}",AVA087,"{'reg': 'HK-5365', 'modeS': '0AC9F0', 'model': 'Airbus A320 NEO'}",departure,BOG
"{'airport': {'icao': 'SLLP', 'iata': 'LPB', 'name': 'La Paz / El Alto', 'timeZone': 'America/La_Paz'}, 'scheduledTime': {'utc': '2025-02-21 02:30Z', 'local': '2025-02-20 21:30-05:00'}, 'revisedTime': {'utc': '2025-02-21 02:30Z', 'local': '2025-02-20 21:30-05:00'}, 'terminal': '1', 'gate': 'B5', 'quality': ['Basic', 'Live']}",AV 239,Departed,IsOperator,False,"{'name': 'Avianca', 'iata': 'AV', 'icao': 'AVA'}",,{'model': 'Airbus A320 NEO'},departure,BOG
